Bus ID,Current Stop,Next Stop,Latitude,Longitude,Passengers,Estimated Time,Date,Time
5,uni bus station,registration,35.09992483333333,33.93261,0,0:07:09,2025-01-17,21:00:30
5,uni bus station,registration,35.100026166666666,33.93254683333333,0,0:07:08,2025-01-17,21:00:31
5,uni bus station,registration,35.10126966666667,33.93174883333333,0,0:06:55,2025-01-17,21:00:48
5,uni bus station,registration,35.10131716666667,33.93166733333333,0,0:06:54,2025-01-17,21:00:49
5,uni bus station,registration,35.101344,33.93159883333333,0,0:06:54,2025-01-17,21:00:50
5,uni bus station,registration,35.101371,33.9315485,0,0:06:54,2025-01-17,21:00:51
5,uni bus station,registration,35.101408,33.931521833333335,0,0:06:53,2025-01-17,21:00:52
5,uni bus station,registration,35.101452,33.93151366666667,0,0:06:53,2025-01-17,21:00:53
5,uni bus station,registration,35.1014955,33.93152333333333,0,0:06:52,2025-01-17,21:00:54
5,uni bus station,registration,35.101552166666664,33.9315435,0,0:06:52,2025-01-17,21:00:55
5,uni bus station,registration,35.10161683333333,33.931567,0,0:06:52,2025-01-17,21:00:56
5,uni bus station,registration,35.101694,33.93158716666667,0,0:06:51,2025-01-17,21:00:57
5,uni bus station,registration,35.101766,33.93161666666666,0,0:06:50,2025-01-17,21:00:58
5,uni bus station,registration,35.10183166666667,33.93163766666667,0,0:06:50,2025-01-17,21:00:59
5,uni bus station,registration,35.10188316666667,33.931647166666664,0,0:06:50,2025-01-17,21:01:00
5,uni bus station,registration,35.101923166666666,33.93166083333333,0,0:06:49,2025-01-17,21:01:01
5,uni bus station,registration,35.101953,33.931668333333334,0,0:06:49,2025-01-17,21:01:02
5,uni bus station,registration,35.102006333333335,33.931673833333335,0,0:06:49,2025-01-17,21:01:03
5,uni bus station,registration,35.10207533333333,33.931694666666665,0,0:06:48,2025-01-17,21:01:04
5,uni bus station,registration,35.102129166666664,33.931738833333334,0,0:06:48,2025-01-17,21:01:05
5,uni bus station,registration,35.102181333333334,33.93179966666667,0,0:06:48,2025-01-17,21:01:06
5,uni bus station,registration,35.102255,33.931847,0,0:06:47,2025-01-17,21:01:07
5,uni bus station,registration,35.10233216666666,33.93192333333333,0,0:06:47,2025-01-17,21:01:08
5,uni bus station,registration,35.10240483333333,33.932001,0,0:06:46,2025-01-17,21:01:09
5,uni bus station,registration,35.102485333333334,33.932085,0,0:06:46,2025-01-17,21:01:10
5,uni bus station,registration,35.102576166666665,33.93216116666667,0,0:06:45,2025-01-17,21:01:11
5,uni bus station,registration,35.1026675,33.9322295,0,0:06:45,2025-01-17,21:01:13
5,uni bus station,registration,35.10276966666667,33.932288,0,0:06:44,2025-01-17,21:01:14
5,uni bus station,registration,35.10285616666667,33.932346833333334,0,0:06:44,2025-01-17,21:01:14
5,uni bus station,registration,35.102941333333334,33.932395666666665,0,0:06:43,2025-01-17,21:01:15
5,uni bus station,registration,35.10301333333334,33.93243983333333,0,0:06:43,2025-01-17,21:01:16
5,uni bus station,registration,35.103057,33.932486,0,0:06:42,2025-01-17,21:01:17
5,uni bus station,registration,35.103111,33.932514,0,0:06:42,2025-01-17,21:01:18
5,uni bus station,registration,35.1031635,33.932542166666664,0,0:06:42,2025-01-17,21:01:19
5,uni bus station,registration,35.103226166666666,33.93257216666667,0,0:06:41,2025-01-17,21:01:20
5,uni bus station,registration,35.1066245,33.933836666666664,0,0:06:18,2025-01-17,21:02:05
5,uni bus station,registration,35.110623,33.933715166666666,0,0:05:46,2025-01-17,21:02:58
5,uni bus station,registration,35.11079383333333,33.933401,0,0:05:43,2025-01-17,21:03:16
5,uni bus station,registration,35.11081683333333,33.933359833333334,0,0:05:43,2025-01-17,21:03:16
5,uni bus station,registration,35.110841,33.9333105,0,0:05:42,2025-01-17,21:03:17
5,uni bus station,registration,35.1108575,33.9332595,0,0:05:42,2025-01-17,21:03:18
5,uni bus station,registration,35.110876833333336,33.93320166666667,0,0:05:41,2025-01-17,21:03:19
5,uni bus station,registration,35.110891,33.933143666666666,0,0:05:41,2025-01-17,21:03:20
5,uni bus station,registration,35.11090683333333,33.9330835,0,0:05:41,2025-01-17,21:03:21
5,uni bus station,registration,35.110921,33.93302766666667,0,0:05:40,2025-01-17,21:03:22
5,uni bus station,registration,35.1109315,33.932969666666665,0,0:05:40,2025-01-17,21:03:23
5,uni bus station,registration,35.110943,33.9329075,0,0:05:40,2025-01-17,21:03:24
5,uni bus station,registration,35.110947833333334,33.93285133333333,0,0:05:40,2025-01-17,21:03:25
5,uni bus station,registration,35.1109525,33.9327905,0,0:05:39,2025-01-17,21:03:26
5,uni bus station,registration,35.11096766666667,33.93271683333333,0,0:05:39,2025-01-17,21:03:27
5,uni bus station,registration,35.11098483333333,33.932643,0,0:05:38,2025-01-17,21:03:28
5,uni bus station,registration,35.11099883333333,33.93256616666667,0,0:05:38,2025-01-17,21:03:29
5,uni bus station,registration,35.11101416666666,33.932487333333334,0,0:05:38,2025-01-17,21:03:30
5,uni bus station,registration,35.1110295,33.93241483333333,0,0:05:37,2025-01-17,21:03:31
5,uni bus station,registration,35.11103633333333,33.93234416666667,0,0:05:37,2025-01-17,21:03:32
5,uni bus station,registration,35.111048833333335,33.93227,0,0:05:36,2025-01-17,21:03:33
5,uni bus station,registration,35.111058666666665,33.93218,0,0:05:36,2025-01-17,21:03:34
5,uni bus station,registration,35.1110695,33.9320935,0,0:05:36,2025-01-17,21:03:35
5,uni bus station,registration,35.11108883333333,33.932004666666664,0,0:05:35,2025-01-17,21:03:36
5,uni bus station,registration,35.111102333333335,33.93191733333333,0,0:05:35,2025-01-17,21:03:37
5,uni bus station,registration,35.111115,33.93182866666667,0,0:05:34,2025-01-17,21:03:38
5,uni bus station,registration,35.111130333333335,33.931743,0,0:05:34,2025-01-17,21:03:39
5,uni bus station,registration,35.111146833333336,33.9316515,0,0:05:33,2025-01-17,21:03:40
5,uni bus station,registration,35.111156666666666,33.93156116666667,0,0:05:33,2025-01-17,21:03:41
5,uni bus station,registration,35.111168166666666,33.93146866666667,0,0:05:32,2025-01-17,21:03:42
5,uni bus station,registration,35.11118366666667,33.93137266666667,0,0:05:32,2025-01-17,21:03:43
5,uni bus station,registration,35.11120016666667,33.931270166666664,0,0:05:31,2025-01-17,21:03:44
5,uni bus station,registration,35.11121933333333,33.931171666666664,0,0:05:31,2025-01-17,21:03:45
5,uni bus station,registration,35.11124066666667,33.93107283333333,0,0:05:30,2025-01-17,21:03:46
5,uni bus station,registration,35.1112665,33.9309645,0,0:05:30,2025-01-17,21:03:47
5,uni bus station,registration,35.1187185,33.935906333333335,0,0:04:56,2025-01-17,21:06:55
5,uni bus station,registration,35.118765333333336,33.936028,0,0:04:56,2025-01-17,21:06:56
5,uni bus station,registration,35.118815833333336,33.9361465,0,0:04:56,2025-01-17,21:06:57
5,uni bus station,registration,35.118860166666664,33.936264,0,0:04:57,2025-01-17,21:06:58
5,uni bus station,registration,35.118909,33.936376,0,0:04:57,2025-01-17,21:06:59
5,uni bus station,registration,35.11895033333333,33.93649516666667,0,0:04:57,2025-01-17,21:07:00
5,uni bus station,registration,35.1189975,33.936613666666666,0,0:04:58,2025-01-17,21:07:01
5,uni bus station,registration,35.1190585,33.936720666666666,0,0:04:58,2025-01-17,21:07:02
5,uni bus station,registration,35.119110166666665,33.936824666666666,0,0:04:58,2025-01-17,21:07:03
5,uni bus station,registration,35.119163,33.9369255,0,0:04:58,2025-01-17,21:07:04
5,uni bus station,registration,35.1192185,33.9370245,0,0:04:58,2025-01-17,21:07:05
5,uni bus station,registration,35.119280833333335,33.93711616666667,0,0:04:58,2025-01-17,21:07:06
5,uni bus station,registration,35.119333166666664,33.93720783333333,0,0:04:58,2025-01-17,21:07:07
5,uni bus station,registration,35.11939116666667,33.93730133333333,0,0:04:59,2025-01-17,21:07:08
5,uni bus station,registration,35.11944966666667,33.9373895,0,0:04:59,2025-01-17,21:07:09
5,uni bus station,registration,35.11944966666667,33.9373895,0,0:04:59,2025-01-17,21:07:34
5,uni bus station,registration,35.120681833333336,33.93607016666667,0,0:04:44,2025-01-17,21:07:56
5,Baykal,Intercity Bus Station,35.12068,33.936074833333336,0,0:00:35,2025-01-17,21:07:57
5,Baykal,Intercity Bus Station,35.120678833333336,33.936076,0,0:00:35,2025-01-17,21:07:57
5,Baykal,Intercity Bus Station,35.120680666666665,33.9360755,0,0:00:35,2025-01-17,21:07:58
5,Baykal,Intercity Bus Station,35.120683,33.936074166666664,0,0:00:35,2025-01-17,21:07:59
5,Baykal,Intercity Bus Station,35.12068566666667,33.93606283333333,0,0:00:35,2025-01-17,21:08:00
5,Baykal,Intercity Bus Station,35.120697666666665,33.9360365,0,0:00:35,2025-01-17,21:08:00
5,Baykal,Intercity Bus Station,35.1207275,33.93599666666667,0,0:00:34,2025-01-17,21:08:01
5,Baykal,Intercity Bus Station,35.120743,33.93595883333333,0,0:00:34,2025-01-17,21:08:02
5,Baykal,Intercity Bus Station,35.1207625,33.935907,0,0:00:34,2025-01-17,21:08:03
5,Baykal,Intercity Bus Station,35.120792,33.935827833333335,0,0:00:33,2025-01-17,21:08:04
5,Baykal,Intercity Bus Station,35.120818166666666,33.935744666666665,0,0:00:32,2025-01-17,21:08:05
5,Baykal,Intercity Bus Station,35.120857,33.935652166666664,0,0:00:32,2025-01-17,21:08:06
5,Baykal,Intercity Bus Station,35.120891,33.935557,0,0:00:31,2025-01-17,21:08:07
5,Baykal,Intercity Bus Station,35.12093433333333,33.93545266666667,0,0:00:30,2025-01-17,21:08:08
5,Baykal,Intercity Bus Station,35.120971,33.9353665,0,0:00:29,2025-01-17,21:08:09
5,Baykal,Intercity Bus Station,35.121024166666665,33.93526,0,0:00:28,2025-01-17,21:08:10
5,Baykal,Intercity Bus Station,35.12109566666667,33.93512533333333,0,0:00:27,2025-01-17,21:08:11
5,Baykal,Intercity Bus Station,35.12114716666667,33.935006666666666,0,0:00:26,2025-01-17,21:08:12
5,Baykal,Intercity Bus Station,35.12120516666667,33.93487583333334,0,0:00:25,2025-01-17,21:08:13
5,Baykal,Intercity Bus Station,35.1212705,33.93475316666667,0,0:00:24,2025-01-17,21:08:14
5,Baykal,Intercity Bus Station,35.12134783333333,33.93460983333333,0,0:00:22,2025-01-17,21:08:15
5,Baykal,Intercity Bus Station,0.0,0.0,0,"5 days, 1:26:17",2025-01-17,21:08:16
5,Baykal,Intercity Bus Station,35.12147383333333,33.93435683333333,0,0:00:20,2025-01-17,21:08:17
5,Baykal,Intercity Bus Station,35.121536,33.934215,0,0:00:19,2025-01-17,21:08:18
5,Baykal,Intercity Bus Station,35.12162516666667,33.93405633333333,0,0:00:18,2025-01-17,21:08:19
5,Baykal,Intercity Bus Station,35.1217325,33.93387,0,0:00:16,2025-01-17,21:08:20
5,Baykal,Intercity Bus Station,35.121805333333334,33.933702,0,0:00:14,2025-01-17,21:08:21
5,Baykal,Intercity Bus Station,35.1218835,33.93354183333334,0,0:00:13,2025-01-17,21:08:22
5,Baykal,Intercity Bus Station,35.121956,33.933381,0,0:00:12,2025-01-17,21:08:23
5,Baykal,Intercity Bus Station,35.12202933333333,33.9332235,0,0:00:10,2025-01-17,21:08:24
5,Baykal,Intercity Bus Station,35.12210866666667,33.93306533333333,0,0:00:09,2025-01-17,21:08:25
5,Baykal,Intercity Bus Station,35.12219533333333,33.932908166666664,0,0:00:07,2025-01-17,21:08:26
5,Baykal,Intercity Bus Station,35.1222755,33.932755666666665,0,0:00:06,2025-01-17,21:08:27
